Date,Day,Month,Route_ID,Transport_Type,Passengers,Revenue,Weather,Temperature,Is_Weekend,Is_Holiday,Peak_Hour
15-01-2024,Monday,1,R5,Bus,315,6300,Rainy,18,0,0,1
15-01-2024,Monday,1,R5,Metro,76,3040,Sunny,17,0,0,0
15-01-2024,Monday,1,R2,Metro,195,7800,Cloudy,18,0,0,0
15-01-2024,Monday,1,R2,Bus,114,2280,Rainy,26,0,0,0
16-01-2024,Tuesday,1,R2,Train,152,4560,Rainy,38,0,0,0
16-01-2024,Tuesday,1,R1,Metro,238,9520,Cloudy,34,0,0,0
16-01-2024,Tuesday,1,R4,Metro,56,2240,Cloudy,38,0,0,0
16-01-2024,Tuesday,1,R5,Metro,99,3960,Rainy,36,0,1,0
16-01-2024,Tuesday,1,R5,Metro,269,10760,Sunny,29,0,0,0
16-01-2024,Tuesday,1,R2,Metro,170,6800,Sunny,38,0,0,0
16-01-2024,Tuesday,1,R1,Metro,140,5600,Sunny,38,0,0,0
16-01-2024,Tuesday,1,R3,Train,376,11280,Sunny,18,0,0,1
16-01-2024,Tuesday,1,R2,Bus,348,6960,Cloudy,31,0,0,1
16-01-2024,Tuesday,1,R3,Metro,252,10080,Rainy,36,0,0,1
16-01-2024,Tuesday,1,R5,Train,254,7620,Rainy,24,0,0,1
16-01-2024,Tuesday,1,R1,Metro,126,5040,Sunny,39,0,0,0
16-01-2024,Tuesday,1,R2,Train,56,1680,Sunny,24,0,0,0
16-01-2024,Tuesday,1,R5,Train,283,8490,Sunny,38,0,1,0
16-01-2024,Tuesday,1,R4,Metro,68,2720,Cloudy,21,0,0,0
16-01-2024,Tuesday,1,R5,Metro,85,3400,Sunny,17,0,0,0
16-01-2024,Tuesday,1,R1,Bus,172,3440,Cloudy,18,0,0,0
16-01-2024,Tuesday,1,R5,Bus,163,3260,Cloudy,26,0,0,1
16-01-2024,Tuesday,1,R3,Bus,85,1700,Cloudy,17,0,0,1
16-01-2024,Tuesday,1,R4,Bus,128,2560,Rainy,16,0,0,1
16-01-2024,Tuesday,1,R4,Metro,226,9040,Sunny,37,0,0,1
16-01-2024,Tuesday,1,R4,Metro,93,3720,Cloudy,27,0,0,0
16-01-2024,Tuesday,1,R5,Train,96,2880,Sunny,24,0,0,0
16-01-2024,Tuesday,1,R1,Train,193,5790,Sunny,22,0,0,0
17-01-2024,Wednesday,1,R4,Train,193,5790,Cloudy,33,0,0,0
17-01-2024,Wednesday,1,R5,Bus,170,3400,Cloudy,20,0,0,0
17-01-2024,Wednesday,1,R2,Train,81,2430,Sunny,26,0,0,0
17-01-2024,Wednesday,1,R4,Metro,191,7640,Sunny,27,0,0,0
17-01-2024,Wednesday,1,R2,Bus,134,2680,Cloudy,23,0,0,0
17-01-2024,Wednesday,1,R1,Train,116,3480,Cloudy,18,0,0,0
17-01-2024,Wednesday,1,R2,Train,44,1320,Rainy,29,0,0,0
17-01-2024,Wednesday,1,R4,Bus,439,8780,Cloudy,31,0,0,1
17-01-2024,Wednesday,1,R2,Metro,196,7840,Sunny,38,0,0,1
17-01-2024,Wednesday,1,R2,Metro,382,15280,Cloudy,21,0,0,1
17-01-2024,Wednesday,1,R4,Metro,146,5840,Rainy,16,0,0,1
17-01-2024,Wednesday,1,R3,Metro,212,8480,Cloudy,32,0,0,0
17-01-2024,Wednesday,1,R2,Bus,243,4860,Sunny,15,0,0,0
17-01-2024,Wednesday,1,R4,Train,63,1890,Sunny,36,0,0,0
17-01-2024,Wednesday,1,R5,Train,276,8280,Sunny,27,0,0,0
17-01-2024,Wednesday,1,R5,Metro,240,9600,Sunny,39,0,1,0
17-01-2024,Wednesday,1,R4,Bus,237,4740,Sunny,34,0,0,0
17-01-2024,Wednesday,1,R2,Bus,130,2600,Rainy,25,0,0,1
17-01-2024,Wednesday,1,R2,Train,312,9360,Rainy,33,0,0,1
17-01-2024,Wednesday,1,R2,Metro,207,8280,Cloudy,32,0,0,1
17-01-2024,Wednesday,1,R5,Train,126,3780,Rainy,33,0,0,1
17-01-2024,Wednesday,1,R1,Train,198,5940,Sunny,28,0,0,0
17-01-2024,Wednesday,1,R3,Train,129,3870,Sunny,21,0,0,0
17-01-2024,Wednesday,1,R1,Bus,152,3040,Sunny,20,0,0,0
18-01-2024,Thursday,1,R2,Train,222,6660,Rainy,17,0,0,0
18-01-2024,Thursday,1,R3,Metro,50,2000,Rainy,36,0,0,0
18-01-2024,Thursday,1,R5,Metro,232,9280,Cloudy,35,0,0,0
18-01-2024,Thursday,1,R5,Metro,264,10560,Cloudy,19,0,0,0
18-01-2024,Thursday,1,R1,Bus,262,5240,Cloudy,35,0,0,0
18-01-2024,Thursday,1,R5,Metro,361,14440,Sunny,31,0,1,0
18-01-2024,Thursday,1,R3,Bus,189,3780,Rainy,34,0,0,0
18-01-2024,Thursday,1,R5,Metro,367,14680,Cloudy,32,0,0,1
18-01-2024,Thursday,1,R3,Bus,405,8100,Sunny,35,0,0,1
18-01-2024,Thursday,1,R2,Bus,243,4860,Sunny,38,0,0,1
18-01-2024,Thursday,1,R1,Bus,267,5340,Cloudy,15,0,0,1
18-01-2024,Thursday,1,R2,Metro,107,4280,Sunny,37,0,0,0
18-01-2024,Thursday,1,R2,Train,263,7890,Sunny,37,0,0,0
18-01-2024,Thursday,1,R5,Train,118,3540,Sunny,22,0,0,0
18-01-2024,Thursday,1,R5,Bus,108,2160,Rainy,33,0,0,0
18-01-2024,Thursday,1,R3,Bus,182,3640,Sunny,28,0,0,0
18-01-2024,Thursday,1,R4,Train,183,5490,Rainy,33,0,0,0
18-01-2024,Thursday,1,R4,Train,426,12780,Cloudy,36,0,0,1
18-01-2024,Thursday,1,R2,Metro,240,9600,Sunny,22,0,0,1
18-01-2024,Thursday,1,R1,Bus,291,5820,Rainy,31,0,0,1
18-01-2024,Thursday,1,R4,Metro,175,7000,Cloudy,39,0,0,1
18-01-2024,Thursday,1,R2,Train,191,5730,Rainy,35,0,0,0
18-01-2024,Thursday,1,R4,Train,281,8430,Cloudy,35,0,0,0
18-01-2024,Thursday,1,R4,Metro,60,2400,Cloudy,22,0,0,0
19-01-2024,Friday,1,R2,Train,250,7500,Sunny,28,0,0,0
19-01-2024,Friday,1,R4,Metro,266,10640,Cloudy,34,0,0,0
19-01-2024,Friday,1,R5,Train,223,6690,Sunny,17,0,0,0
19-01-2024,Friday,1,R2,Metro,134,5360,Rainy,23,0,0,0
19-01-2024,Friday,1,R2,Bus,190,3800,Cloudy,22,0,0,0
19-01-2024,Friday,1,R4,Train,135,4050,Cloudy,36,0,0,0
19-01-2024,Friday,1,R4,Bus,62,1240,Cloudy,35,0,0,0
19-01-2024,Friday,1,R4,Train,118,3540,Rainy,37,0,0,1
19-01-2024,Friday,1,R4,Bus,85,1700,Rainy,15,0,0,1
19-01-2024,Friday,1,R3,Train,200,6000,Rainy,21,0,0,1
19-01-2024,Friday,1,R4,Train,111,3330,Sunny,24,0,0,1
19-01-2024,Friday,1,R2,Bus,157,3140,Sunny,18,0,0,0
19-01-2024,Friday,1,R3,Metro,117,4680,Rainy,35,0,0,0
19-01-2024,Friday,1,R3,Train,115,3450,Sunny,23,0,0,0
19-01-2024,Friday,1,R4,Metro,283,11320,Cloudy,26,0,0,0
19-01-2024,Friday,1,R1,Metro,63,2520,Sunny,39,0,0,0
19-01-2024,Friday,1,R4,Train,154,4620,Rainy,20,0,0,0
19-01-2024,Friday,1,R3,Bus,282,5640,Rainy,34,0,0,1
19-01-2024,Friday,1,R2,Metro,414,16560,Cloudy,35,0,0,1
19-01-2024,Friday,1,R5,Metro,130,5200,Cloudy,39,0,0,1
19-01-2024,Friday,1,R5,Bus,201,4020,Rainy,28,0,0,1
19-01-2024,Friday,1,R3,Bus,129,2580,Cloudy,18,0,0,0
19-01-2024,Friday,1,R2,Metro,104,4160,Rainy,33,0,0,0
19-01-2024,Friday,1,R1,Train,127,3810,Rainy,27,0,0,0
20-01-2024,Saturday,1,R4,Metro,107,4280,Cloudy,18,1,0,0
20-01-2024,Saturday,1,R3,Bus,277,5540,Cloudy,37,1,0,0
20-01-2024,Saturday,1,R1,Metro,112,4480,Sunny,29,1,0,0
20-01-2024,Saturday,1,R3,Bus,167,3340,Sunny,20,1,0,0
20-01-2024,Saturday,1,R4,Train,214,6420,Rainy,28,1,0,0
20-01-2024,Saturday,1,R4,Train,152,4560,Sunny,19,1,0,0
20-01-2024,Saturday,1,R1,Bus,187,3740,Cloudy,25,1,0,0
20-01-2024,Saturday,1,R1,Metro,250,10000,Sunny,27,1,0,1
20-01-2024,Saturday,1,R3,Bus,294,5880,Cloudy,33,1,0,1
20-01-2024,Saturday,1,R5,Bus,169,3380,Sunny,35,1,0,1
20-01-2024,Saturday,1,R2,Bus,223,4460,Cloudy,21,1,0,1
20-01-2024,Saturday,1,R2,Train,231,6930,Sunny,23,1,1,0
20-01-2024,Saturday,1,R4,Bus,80,1600,Sunny,38,1,0,0
20-01-2024,Saturday,1,R4,Metro,207,8280,Cloudy,17,1,0,0
20-01-2024,Saturday,1,R4,Metro,169,6760,Cloudy,36,1,0,0
20-01-2024,Saturday,1,R2,Bus,254,5080,Cloudy,27,1,0,0
20-01-2024,Saturday,1,R4,Train,133,3990,Cloudy,39,1,0,0
20-01-2024,Saturday,1,R5,Metro,252,10080,Rainy,29,1,0,1
20-01-2024,Saturday,1,R2,Train,236,7080,Rainy,35,1,0,1
20-01-2024,Saturday,1,R2,Metro,427,17080,Cloudy,35,1,0,1
20-01-2024,Saturday,1,R2,Bus,216,4320,Rainy,38,1,0,1
20-01-2024,Saturday,1,R1,Train,164,4920,Sunny,26,1,0,0
20-01-2024,Saturday,1,R1,Bus,218,4360,Sunny,18,1,0,0
20-01-2024,Saturday,1,R2,Bus,120,2400,Cloudy,31,1,0,0
21-01-2024,Sunday,1,R5,Bus,147,2940,Cloudy,21,1,0,0
21-01-2024,Sunday,1,R1,Bus,147,2940,Cloudy,16,1,0,0
21-01-2024,Sunday,1,R1,Metro,134,5360,Sunny,30,1,0,0
21-01-2024,Sunday,1,R1,Metro,123,4920,Cloudy,33,1,0,0
21-01-2024,Sunday,1,R5,Train,108,3240,Rainy,24,1,0,0
21-01-2024,Sunday,1,R3,Train,112,3360,Sunny,21,1,0,0
21-01-2024,Sunday,1,R5,Metro,176,7040,Cloudy,29,1,0,0
21-01-2024,Sunday,1,R5,Train,394,11820,Cloudy,23,1,0,1
21-01-2024,Sunday,1,R2,Metro,194,7760,Rainy,38,1,0,1
21-01-2024,Sunday,1,R3,Bus,109,2180,Rainy,34,1,0,1
21-01-2024,Sunday,1,R1,Train,272,8160,Rainy,33,1,0,1
21-01-2024,Sunday,1,R3,Metro,57,2280,Sunny,35,1,0,0
21-01-2024,Sunday,1,R1,Train,192,5760,Cloudy,24,1,0,0
21-01-2024,Sunday,1,R4,Metro,61,2440,Cloudy,17,1,0,0
21-01-2024,Sunday,1,R5,Train,76,2280,Cloudy,20,1,0,0
21-01-2024,Sunday,1,R1,Bus,296,5920,Sunny,30,1,0,0
21-01-2024,Sunday,1,R3,Bus,53,1060,Cloudy,36,1,0,0
21-01-2024,Sunday,1,R3,Bus,73,1460,Rainy,30,1,0,1
21-01-2024,Sunday,1,R1,Train,189,5670,Rainy,27,1,0,1
21-01-2024,Sunday,1,R2,Metro,358,14320,Rainy,19,1,0,1
21-01-2024,Sunday,1,R1,Train,219,6570,Sunny,19,1,0,1
21-01-2024,Sunday,1,R3,Bus,269,5380,Sunny,20,1,0,0
21-01-2024,Sunday,1,R2,Metro,260,10400,Sunny,29,1,0,0
21-01-2024,Sunday,1,R4,Bus,262,5240,Cloudy,26,1,0,0
22-01-2024,Monday,1,R4,Metro,267,10680,Sunny,15,0,0,0
22-01-2024,Monday,1,R5,Train,229,6870,Cloudy,29,0,0,0
22-01-2024,Monday,1,R2,Metro,124,4960,Sunny,36,0,0,0
22-01-2024,Monday,1,R1,Bus,125,2500,Rainy,17,0,0,0
22-01-2024,Monday,1,R1,Bus,65,1300,Cloudy,22,0,0,0
22-01-2024,Monday,1,R4,Train,216,6480,Cloudy,15,0,0,0
22-01-2024,Monday,1,R3,Metro,161,6440,Rainy,35,0,0,0
22-01-2024,Monday,1,R3,Bus,249,4980,Sunny,28,0,0,1
22-01-2024,Monday,1,R4,Bus,132,2640,Sunny,27,0,0,1
22-01-2024,Monday,1,R2,Train,411,12330,Cloudy,37,0,0,1
22-01-2024,Monday,1,R3,Train,220,6600,Cloudy,18,0,0,1
22-01-2024,Monday,1,R5,Metro,67,2680,Rainy,28,0,0,0
22-01-2024,Monday,1,R3,Bus,74,1480,Cloudy,37,0,0,0
22-01-2024,Monday,1,R1,Train,127,3810,Rainy,33,0,0,0
22-01-2024,Monday,1,R1,Bus,120,2400,Cloudy,37,0,0,0
22-01-2024,Monday,1,R1,Train,224,6720,Cloudy,35,0,0,0
22-01-2024,Monday,1,R5,Bus,102,2040,Sunny,38,0,1,0
22-01-2024,Monday,1,R4,Bus,229,4580,Rainy,23,0,0,1
22-01-2024,Monday,1,R3,Metro,528,21120,Sunny,18,0,1,1
22-01-2024,Monday,1,R4,Metro,231,9240,Sunny,23,0,0,1
22-01-2024,Monday,1,R5,Metro,243,9720,Cloudy,25,0,0,1
22-01-2024,Monday,1,R2,Bus,198,3960,Sunny,19,0,0,0
22-01-2024,Monday,1,R3,Bus,294,5880,Sunny,23,0,0,0
22-01-2024,Monday,1,R4,Train,258,7740,Cloudy,15,0,0,0
23-01-2024,Tuesday,1,R5,Train,224,6720,Cloudy,29,0,0,0
23-01-2024,Tuesday,1,R1,Train,75,2250,Sunny,35,0,0,0
23-01-2024,Tuesday,1,R3,Metro,69,2760,Sunny,18,0,0,0
23-01-2024,Tuesday,1,R4,Metro,125,5000,Sunny,26,0,0,0
23-01-2024,Tuesday,1,R2,Metro,112,4480,Rainy,22,0,0,0
23-01-2024,Tuesday,1,R1,Metro,194,7760,Sunny,22,0,0,0
23-01-2024,Tuesday,1,R3,Metro,242,9680,Sunny,31,0,0,0
23-01-2024,Tuesday,1,R3,Metro,126,5040,Sunny,31,0,0,1
23-01-2024,Tuesday,1,R5,Bus,544,10880,Sunny,22,0,1,1
23-01-2024,Tuesday,1,R3,Bus,166,3320,Rainy,31,0,0,1
23-01-2024,Tuesday,1,R2,Train,154,4620,Cloudy,38,0,0,1
23-01-2024,Tuesday,1,R5,Bus,90,1800,Sunny,33,0,0,0
23-01-2024,Tuesday,1,R3,Train,301,9030,Sunny,25,0,1,0
23-01-2024,Tuesday,1,R3,Train,100,3000,Rainy,15,0,0,0
23-01-2024,Tuesday,1,R4,Train,125,3750,Sunny,26,0,0,0
23-01-2024,Tuesday,1,R5,Bus,94,1880,Cloudy,19,0,0,0
23-01-2024,Tuesday,1,R1,Train,178,5340,Rainy,29,0,0,0
23-01-2024,Tuesday,1,R1,Train,199,5970,Cloudy,18,0,0,1
23-01-2024,Tuesday,1,R1,Train,319,9570,Cloudy,29,0,0,1
23-01-2024,Tuesday,1,R4,Bus,411,8220,Cloudy,23,0,0,1
23-01-2024,Tuesday,1,R2,Train,117,3510,Sunny,33,0,0,1
23-01-2024,Tuesday,1,R3,Bus,59,1180,Cloudy,36,0,0,0
23-01-2024,Tuesday,1,R1,Bus,70,1400,Rainy,35,0,0,0
23-01-2024,Tuesday,1,R2,Bus,172,3440,Rainy,22,0,0,0
24-01-2024,Wednesday,1,R2,Bus,218,4360,Cloudy,25,0,0,0
24-01-2024,Wednesday,1,R1,Train,97,2910,Rainy,35,0,1,0
24-01-2024,Wednesday,1,R1,Train,272,8160,Sunny,39,0,0,0
24-01-2024,Wednesday,1,R4,Bus,184,3680,Rainy,17,0,0,0
24-01-2024,Wednesday,1,R5,Train,122,3660,Sunny,26,0,0,0
24-01-2024,Wednesday,1,R2,Train,195,5850,Rainy,37,0,0,0
24-01-2024,Wednesday,1,R3,Metro,106,4240,Cloudy,15,0,0,0
24-01-2024,Wednesday,1,R2,Bus,84,1680,Sunny,15,0,0,1
24-01-2024,Wednesday,1,R4,Train,309,9270,Cloudy,17,0,0,1
24-01-2024,Wednesday,1,R3,Train,326,9780,Rainy,31,0,0,1
24-01-2024,Wednesday,1,R1,Metro,169,6760,Sunny,30,0,0,1
24-01-2024,Wednesday,1,R4,Metro,91,3640,Rainy,27,0,0,0
24-01-2024,Wednesday,1,R2,Bus,165,3300,Rainy,27,0,0,0
24-01-2024,Wednesday,1,R4,Metro,265,10600,Cloudy,24,0,1,0
24-01-2024,Wednesday,1,R3,Metro,44,1760,Rainy,35,0,0,0
24-01-2024,Wednesday,1,R2,Bus,171,3420,Sunny,19,0,0,0
24-01-2024,Wednesday,1,R3,Train,183,5490,Cloudy,31,0,0,0
24-01-2024,Wednesday,1,R5,Bus,129,2580,Rainy,31,0,0,1
24-01-2024,Wednesday,1,R5,Metro,175,7000,Sunny,31,0,0,1
24-01-2024,Wednesday,1,R5,Metro,237,9480,Cloudy,37,0,0,1
24-01-2024,Wednesday,1,R3,Train,136,4080,Cloudy,33,0,0,1
24-01-2024,Wednesday,1,R2,Bus,134,2680,Cloudy,35,0,0,0
24-01-2024,Wednesday,1,R4,Train,121,3630,Rainy,38,0,0,0
24-01-2024,Wednesday,1,R5,Train,152,4560,Rainy,18,0,0,0
25-01-2024,Thursday,1,R3,Bus,52,1040,Rainy,22,0,0,0
25-01-2024,Thursday,1,R1,Metro,68,2720,Sunny,22,0,0,0
25-01-2024,Thursday,1,R4,Bus,194,3880,Sunny,33,0,0,0
25-01-2024,Thursday,1,R3,Bus,117,2340,Rainy,29,0,0,0
25-01-2024,Thursday,1,R4,Metro,198,7920,Cloudy,19,0,0,0
25-01-2024,Thursday,1,R1,Bus,95,1900,Cloudy,31,0,0,0
25-01-2024,Thursday,1,R3,Train,203,6090,Cloudy,18,0,0,0
25-01-2024,Thursday,1,R3,Bus,286,5720,Rainy,25,0,0,1
25-01-2024,Thursday,1,R1,Train,436,13080,Sunny,28,0,0,1
25-01-2024,Thursday,1,R3,Metro,169,6760,Rainy,29,0,0,1
25-01-2024,Thursday,1,R4,Train,189,5670,Rainy,23,0,0,1
25-01-2024,Thursday,1,R4,Bus,130,2600,Sunny,22,0,0,0
25-01-2024,Thursday,1,R3,Train,69,2070,Rainy,27,0,0,0
25-01-2024,Thursday,1,R5,Train,296,8880,Cloudy,36,0,0,0
25-01-2024,Thursday,1,R3,Train,103,3090,Cloudy,35,0,0,0
25-01-2024,Thursday,1,R4,Metro,174,6960,Rainy,39,0,0,0
25-01-2024,Thursday,1,R3,Train,163,4890,Cloudy,21,0,0,0
25-01-2024,Thursday,1,R3,Bus,127,2540,Sunny,29,0,0,1
25-01-2024,Thursday,1,R5,Bus,421,8420,Sunny,23,0,0,1
25-01-2024,Thursday,1,R1,Train,291,8730,Rainy,23,0,0,1
25-01-2024,Thursday,1,R2,Metro,497,19880,Cloudy,25,0,1,1
25-01-2024,Thursday,1,R3,Train,191,5730,Sunny,16,0,0,0
25-01-2024,Thursday,1,R5,Bus,105,2100,Rainy,16,0,0,0
25-01-2024,Thursday,1,R1,Train,211,6330,Cloudy,20,0,0,0
26-01-2024,Friday,1,R4,Metro,243,9720,Cloudy,29,0,0,0
26-01-2024,Friday,1,R4,Metro,70,2800,Rainy,28,0,0,0
26-01-2024,Friday,1,R3,Metro,216,8640,Rainy,15,0,0,0
26-01-2024,Friday,1,R1,Bus,269,5380,Sunny,33,0,1,0
26-01-2024,Friday,1,R5,Train,106,3180,Sunny,31,0,0,0
26-01-2024,Friday,1,R2,Metro,277,11080,Cloudy,32,0,0,0
26-01-2024,Friday,1,R2,Metro,293,11720,Sunny,36,0,0,0
26-01-2024,Friday,1,R4,Bus,129,2580,Rainy,26,0,0,1
26-01-2024,Friday,1,R2,Metro,445,17800,Cloudy,23,0,0,1
26-01-2024,Friday,1,R4,Bus,249,4980,Sunny,32,0,1,1
26-01-2024,Friday,1,R1,Train,205,6150,Cloudy,20,0,0,1
26-01-2024,Friday,1,R5,Bus,113,2260,Sunny,39,0,0,0
26-01-2024,Friday,1,R1,Train,196,5880,Sunny,26,0,0,0
26-01-2024,Friday,1,R4,Metro,153,6120,Rainy,31,0,0,0
26-01-2024,Friday,1,R4,Train,214,6420,Sunny,15,0,0,0
26-01-2024,Friday,1,R4,Train,276,8280,Rainy,37,0,1,0
26-01-2024,Friday,1,R5,Bus,284,5680,Sunny,38,0,0,0
26-01-2024,Friday,1,R4,Train,79,2370,Rainy,23,0,0,1
26-01-2024,Friday,1,R5,Train,507,15210,Sunny,19,0,1,1
26-01-2024,Friday,1,R4,Bus,177,3540,Rainy,28,0,0,1
26-01-2024,Friday,1,R3,Bus,207,4140,Rainy,32,0,0,1
26-01-2024,Friday,1,R5,Bus,119,2380,Rainy,23,0,0,0
26-01-2024,Friday,1,R1,Metro,252,10080,Cloudy,15,0,0,0
26-01-2024,Friday,1,R4,Bus,176,3520,Sunny,23,0,1,0
27-01-2024,Saturday,1,R4,Metro,52,2080,Cloudy,35,1,0,0
27-01-2024,Saturday,1,R4,Metro,231,9240,Sunny,25,1,0,0
27-01-2024,Saturday,1,R3,Bus,106,2120,Sunny,24,1,0,0
27-01-2024,Saturday,1,R5,Train,132,3960,Cloudy,19,1,1,0
27-01-2024,Saturday,1,R2,Metro,130,5200,Cloudy,39,1,0,0
27-01-2024,Saturday,1,R3,Train,151,4530,Sunny,34,1,0,0
27-01-2024,Saturday,1,R5,Train,202,6060,Cloudy,20,1,0,0
27-01-2024,Saturday,1,R1,Train,246,7380,Rainy,26,1,0,1
27-01-2024,Saturday,1,R3,Metro,345,13800,Cloudy,23,1,0,1
27-01-2024,Saturday,1,R2,Bus,285,5700,Rainy,35,1,1,1
27-01-2024,Saturday,1,R1,Bus,156,3120,Cloudy,39,1,0,1
27-01-2024,Saturday,1,R4,Train,166,4980,Sunny,29,1,0,0
27-01-2024,Saturday,1,R3,Bus,167,3340,Rainy,37,1,0,0
27-01-2024,Saturday,1,R1,Bus,210,4200,Rainy,17,1,0,0
27-01-2024,Saturday,1,R5,Bus,206,4120,Cloudy,27,1,0,0
27-01-2024,Saturday,1,R4,Train,221,6630,Cloudy,22,1,0,0
27-01-2024,Saturday,1,R1,Train,182,5460,Cloudy,36,1,0,0
27-01-2024,Saturday,1,R1,Bus,162,3240,Cloudy,24,1,0,1
27-01-2024,Saturday,1,R1,Metro,111,4440,Cloudy,33,1,0,1
27-01-2024,Saturday,1,R3,Bus,276,5520,Rainy,25,1,0,1
27-01-2024,Saturday,1,R3,Bus,117,2340,Rainy,38,1,0,1
27-01-2024,Saturday,1,R4,Bus,76,1520,Rainy,32,1,0,0
27-01-2024,Saturday,1,R2,Bus,163,3260,Sunny,23,1,0,0
27-01-2024,Saturday,1,R3,Metro,210,8400,Cloudy,16,1,0,0
28-01-2024,Sunday,1,R5,Metro,70,2800,Cloudy,20,1,0,0
28-01-2024,Sunday,1,R2,Metro,251,10040,Cloudy,17,1,0,0
28-01-2024,Sunday,1,R5,Bus,284,5680,Sunny,25,1,0,0
28-01-2024,Sunday,1,R5,Metro,48,1920,Rainy,20,1,0,0
28-01-2024,Sunday,1,R1,Train,77,2310,Rainy,39,1,0,0
28-01-2024,Sunday,1,R4,Train,150,4500,Sunny,37,1,0,0
28-01-2024,Sunday,1,R2,Metro,146,5840,Rainy,16,1,0,0
28-01-2024,Sunday,1,R1,Train,138,4140,Sunny,16,1,0,1
28-01-2024,Sunday,1,R5,Metro,85,3400,Cloudy,29,1,0,1
28-01-2024,Sunday,1,R1,Train,132,3960,Sunny,38,1,0,1
28-01-2024,Sunday,1,R2,Metro,213,8520,Cloudy,19,1,0,1
28-01-2024,Sunday,1,R2,Bus,269,5380,Cloudy,35,1,0,0
28-01-2024,Sunday,1,R2,Metro,83,3320,Rainy,39,1,0,0
28-01-2024,Sunday,1,R5,Train,204,6120,Sunny,18,1,1,0
28-01-2024,Sunday,1,R1,Metro,237,9480,Rainy,33,1,0,0
28-01-2024,Sunday,1,R1,Bus,113,2260,Rainy,34,1,0,0
28-01-2024,Sunday,1,R4,Bus,114,2280,Rainy,21,1,0,0
28-01-2024,Sunday,1,R3,Metro,382,15280,Sunny,34,1,0,1
28-01-2024,Sunday,1,R5,Bus,210,4200,Cloudy,32,1,0,1
28-01-2024,Sunday,1,R1,Metro,304,12160,Sunny,37,1,0,1
28-01-2024,Sunday,1,R2,Train,491,14730,Sunny,15,1,1,1
28-01-2024,Sunday,1,R1,Metro,147,5880,Sunny,18,1,0,0
28-01-2024,Sunday,1,R5,Train,84,2520,Rainy,26,1,0,0
28-01-2024,Sunday,1,R2,Train,196,5880,Sunny,29,1,0,0
29-01-2024,Monday,1,R2,Bus,198,3960,Cloudy,24,0,0,0
29-01-2024,Monday,1,R4,Train,291,8730,Sunny,23,0,0,0
29-01-2024,Monday,1,R3,Train,95,2850,Cloudy,18,0,0,0
29-01-2024,Monday,1,R2,Train,276,8280,Sunny,29,0,0,0
29-01-2024,Monday,1,R3,Train,238,7140,Cloudy,38,0,0,0
29-01-2024,Monday,1,R2,Train,83,2490,Sunny,35,0,0,0
29-01-2024,Monday,1,R4,Train,158,4740,Sunny,35,0,0,0
29-01-2024,Monday,1,R1,Bus,447,8940,Cloudy,39,0,0,1
29-01-2024,Monday,1,R2,Train,296,8880,Cloudy,34,0,1,1
29-01-2024,Monday,1,R3,Train,162,4860,Rainy,26,0,0,1
29-01-2024,Monday,1,R3,Train,255,7650,Rainy,27,0,0,1
29-01-2024,Monday,1,R2,Metro,79,3160,Cloudy,30,0,0,0
29-01-2024,Monday,1,R3,Train,255,7650,Sunny,29,0,0,0
29-01-2024,Monday,1,R4,Train,65,1950,Cloudy,35,0,0,0
29-01-2024,Monday,1,R1,Train,236,7080,Rainy,16,0,0,0
29-01-2024,Monday,1,R1,Bus,188,3760,Cloudy,31,0,0,0
29-01-2024,Monday,1,R4,Train,161,4830,Rainy,20,0,0,0
29-01-2024,Monday,1,R1,Bus,360,7200,Sunny,31,0,0,1
29-01-2024,Monday,1,R1,Train,205,6150,Cloudy,21,0,0,1
29-01-2024,Monday,1,R3,Metro,60,2400,Rainy,21,0,0,1
29-01-2024,Monday,1,R5,Metro,206,8240,Sunny,23,0,1,1
29-01-2024,Monday,1,R5,Bus,190,3800,Cloudy,34,0,0,0
29-01-2024,Monday,1,R5,Train,104,3120,Rainy,30,0,0,0
29-01-2024,Monday,1,R5,Train,241,7230,Sunny,29,0,0,0
30-01-2024,Tuesday,1,R4,Metro,129,5160,Rainy,17,0,0,0
30-01-2024,Tuesday,1,R2,Bus,63,1260,Cloudy,18,0,0,0
30-01-2024,Tuesday,1,R3,Bus,132,2640,Cloudy,31,0,0,0
30-01-2024,Tuesday,1,R3,Bus,242,4840,Sunny,20,0,0,0
30-01-2024,Tuesday,1,R5,Metro,220,8800,Rainy,25,0,0,0
30-01-2024,Tuesday,1,R2,Bus,157,3140,Rainy,37,0,0,0
30-01-2024,Tuesday,1,R2,Metro,164,6560,Sunny,21,0,0,0
30-01-2024,Tuesday,1,R3,Metro,78,3120,Rainy,32,0,0,1
30-01-2024,Tuesday,1,R4,Bus,243,4860,Cloudy,19,0,0,1
30-01-2024,Tuesday,1,R3,Bus,274,5480,Sunny,28,0,0,1
30-01-2024,Tuesday,1,R5,Metro,202,8080,Rainy,32,0,0,1
30-01-2024,Tuesday,1,R1,Train,263,7890,Sunny,29,0,0,0
30-01-2024,Tuesday,1,R4,Bus,190,3800,Cloudy,37,0,0,0
30-01-2024,Tuesday,1,R3,Metro,270,10800,Sunny,24,0,0,0
30-01-2024,Tuesday,1,R1,Bus,185,3700,Cloudy,24,0,0,0
30-01-2024,Tuesday,1,R1,Metro,55,2200,Cloudy,23,0,0,0
